"Ano e mês do lançamento";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão Subordinado";"Nome Órgão Subordinado";"Código Unidade Gestora";"Nome Unidade Gestora";"Código Gestão";"Nome Gestão";"Código Unidade Orçamentária";"Nome Unidade Orçamentária";"Código Função";"Nome Função";"Código Subfução";"Nome Subfunção";"Código Programa Orçamentário";"Nome Programa Orçamentário";"Código Ação";"Nome Ação";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"UF";"Município";"Código Subtítulo";"Nome Subtítulo";"Código Localizador";"Nome Localizador";"Sigla Localizador";"Descrição Complementar Localizador";"Código Autor Emenda";"Nome Autor Emenda";"Código Categoria Econômica";"Nome Categoria Econômica";"Código Grupo de Despesa";"Nome Grupo de Despesa";"Código Elemento de Despesa";"Nome Elemento de Despesa";"Código Modalidade da Despesa";"Modalidade da Despesa";"Valor Empenhado (R$)";"Valor Liquidado (R$)";"Valor Pago (R$)";"Valor Restos a Pagar Inscritos (R$)";"Valor Restos a Pagar Cancelado (R$)";"Valor Restos a Pagar Pagos (R$)"
"2025/01";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação";"SE";"";"85850028";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DE SERGIPE";"0028";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"1102175,02";"31377,00";"26383,53";"0,00";"0,00";"257955,75"
"2025/01";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo direto";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"00001";"TESOURO NACIONAL";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"423";"Assistência aos povos indígenas";"5122";"SAUDE INDIGENA";"20YP";"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA";"0000";"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS";"00";"Sem informação";"";"";"20YP0001";"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL";"0001";"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"37";"Locação de Mão-de-Obra";"90";"Aplicações Diretas";"1258816,78";"0,00";"0,00";"0,00";"0,00";"884611,57"
"2025/01";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167351";"HOSPITAL DE GUARNICAO DE PORTO VELHO";"00001";"TESOURO NACIONAL";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0005";"ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"61764,75";"162,45";"0,00";"0,00";"0,00";"97003,96"
"2025/01";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo direto";"257001";"DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE";"00001";"TESOURO NACIONAL";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"301";"Atenção básica";"5119";"ATENCAO PRIMARIA A SAUDE";"219A";"PISO DE ATENCAO PRIMARIA A SAUDE";"0004";"INCENTIVO FINANCEIRO DA APS - DEMAIS PROGRAMAS, SERVICOS E EQUIPES DA ATENCAO PRIMARIA A SAUDE";"00";"Sem informação";"RN";"";"219A0024";"PISO DE ATENCAO PRIMARIA A SAUDE   - NO ESTADO DO RIO GRA";"0024";"PISO DE ATENCAO PRIMARIA A SAUDE   - NO ESTAD";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"41";"Transferências a Municípios - Fundo a Fundo";"1043300,00";"1043300,00";"814300,00";"0,00";"0,00";"0,00"
"2025/01";"35000";"Ministério das Relações Exteriores";"35000";"Ministério das Relações Exteriores - Unidades com vínculo direto";"240017";"ESCRITORIO FINANCEIRO EM NOVA IORQUE";"00001";"TESOURO NACIONAL";"35101";"MINISTERIO DAS RELACOES EXTERIORES";"07";"Relações exteriores";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"00PK";"INDENIZACOES A SERVIDORES CIVIS E MILITARES EM SERVICO NO EXTERIOR";"0003";"AJUDA DE CUSTO NO EXTERIOR";"00";"Sem informação";"";"";"00PK0002";"INDENIZACOES A SERVIDORES CIVIS E MIL - EXTERIOR";"0002";"INDENIZACOES A SERVIDORES CIVIS E MIL - EXTER";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"90";"Aplicações Diretas";"9867975,15";"9867975,15";"9867975,15";"0,00";"0,00";"0,00"
"2025/01";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130248";"COORD. DE EXECUCAO DE PAGAMENTO DE PESSOAL";"00001";"TESOURO NACIONAL";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0003";"AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"00";"Sem informação";"";"";"212B0001";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL";"0001";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"90";"Aplicações Diretas";"10000,00";"765,00";"0,00";"0,00";"0,00";"2703,00"
"2025/01";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168007";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE";"16501";"INDUSTRIA DE MATERIAL BELICO DO BRASIL";"52221";"INDUSTRIA DE MATERIAL BELICO DO BRASIL-IMBEL";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0000";"ADMINISTRACAO DA UNIDADE";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"9540,27";"1500,00";"1500,00";"0,00";"0,00";"2900,00"
"2025/01";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia e Estatística";"114610";"SUPERINTENDENCIA ESTADUAL DO IBGE NO CEARA";"11301";"FUNDACAO INSTITUTO BRAS.GEOGR. E ESTATISTICA";"47205";"FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA";"04";"Administração";"121";"Planejamento e orçamento";"2224";"PLANEJAMENTO E ORCAMENTO PARA O DESENVOLVIMENTO SUSTENTAVEL E INCLUSIVO";"20U6";"PESQUISAS E ESTUDOS ESTATISTICOS E GEOCIENTIFICOS";"000K";"PESQUISAS CONJUNTURAIS, ESTRUTURAIS E ESPECIAIS";"00";"Sem informação";"";"";"20U60001";"PESQUISAS E ESTUDOS ESTATISTICOS E GE - NACIONAL";"0001";"PESQUISAS E ESTUDOS ESTATISTICOS E GE - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Físic";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"0,00";"0,00";"11520,62"
"2025/01";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"156654";"HOSPITAL DE CLINICAS DE UBERLANDIA";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação";"MG";"";"85850031";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DE MINAS G";"0031";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"47";"Obrigações Tributárias e Contributivas";"90";"Aplicações Diretas";"2400,00";"0,00";"0,00";"0,00";"0,00";"239,90"
"2025/01";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155180";"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação";"PE";"";"85850026";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DE PERNAMB";"0026";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"731807,09";"12630,80";"0,00";"0,00";"58050,99";"1595184,63"
"2025/01";"32000";"Ministério de Minas e Energia";"20302";"Nuclebrás Equipamentos Pesados S.A.";"113208";"NUCLEBRAS EQUIPAMENTOS PESADOS S/A-NUCLEP";"11506";"NUCLEBRAS EQUIPAMENTOS PESADOS S/A";"32398";"NUCLEBRAS EQUIPAMENTOS PESADOS S/A";"25";"Energia";"572";"Desenvolvimento tecnológico e engenharia";"2306";"POLITICA NUCLEAR";"20V1";"FABRICACAO DE EQUIPAMENTOS PESADOS PARA AS INDUSTRIAS NUCLEAR E DE ALTA TECNOLOGIA";"2000";"DESPESAS ADMINISTRATIVAS";"00";"Sem informação";"RJ";"ITAGUAÍ";"20V13303";"FABRICACAO DE EQUIPAMENTOS PESADOS PA - NO MUNICIPIO DE ITAG";"3303";"FABRICACAO DE EQUIPAMENTOS PESADOS PA - NO MU";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"90";"Aplicações Diretas";"122457,56";"119576,18";"43826,53";"0,00";"0,00";"197,71"
"2025/01";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"00001";"TESOURO NACIONAL";"52111";"COMANDO DA AERONAUTICA";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0003";"ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"17016,49";"0,00";"0,00";"0,00";"0,00";"12858,93"
"2025/01";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130080";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/GO";"00001";"TESOURO NACIONAL";"58101";"MINISTERIO DA PESCA E AQUICULTURA";"20";"Agricultura";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0021";"OPERACAO DOS SERVICOS ADMINISTRATIVOS DA SUPERINTENDENCIA FEDERAL DE PESCA E AQUICULTURA - SFPA/GO";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"3778,98";"0,00";"0,00";"0,00";"0,00";"952,52"
"2025/01";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"135285";"CONAB SEDE SUREG PERNAMBUCO";"22211";"COMPANHIA NACIONAL DE ABASTECIMENTO";"49202";"COMPANHIA NACIONAL DE ABASTECIMENTO";"21";"Organização agrária";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"583591,85";"556130,37";"6571,51";"0,00";"0,00";"0,00"
"2025/01";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"22211";"COMPANHIA NACIONAL DE ABASTECIMENTO";"49202";"COMPANHIA NACIONAL DE ABASTECIMENTO";"21";"Organização agrária";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0002";"EXAMES PERIODICOS - CIVIS";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"31461,94";"31461,94";"31196,82";"0,00";"0,00";"12477,38"
"2025/01";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167480";"BASE DE APOIO REGIONAL DE RIBEIRAO PRETO";"00001";"TESOURO NACIONAL";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"233062,92";"220721,69";"215966,73";"0,00";"0,00";"0,00"
"2025/01";"35000";"Ministério das Relações Exteriores";"35000";"Ministério das Relações Exteriores - Unidades com vínculo direto";"240218";"EMBAIXADA DO BRASIL EM BERNA";"00001";"TESOURO NACIONAL";"35101";"MINISTERIO DAS RELACOES EXTERIORES";"07";"Relações exteriores";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"0000";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"00";"Sem informação";"";"";"216H0002";"AJUDA DE CUSTO PARA MORADIA OU AUXILI - EXTERIOR";"0002";"AJUDA DE CUSTO PARA MORADIA OU AUXILI - EXTER";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"90";"Aplicações Diretas";"97150,89";"97150,89";"97150,89";"0,00";"0,00";"0,00"
"2025/01";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167050";"HOSPITAL GERAL DE FORTALEZA";"00001";"TESOURO NACIONAL";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"5774288,39";"0,00";"0,00";"0,00";"0,00";"149112,20"
"2025/01";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120633";"GRUPAMENTO DE APOIO DE SAO PAULO";"00001";"TESOURO NACIONAL";"52911";"FUNDO AERONAUTICO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"2192556,08";"1268278,03";"822799,12";"0,00";"0,00";"53850,74"
"2025/01";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação";"RN";"";"85850024";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DO RIO GRA";"0024";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"558046,12";"47721,70";"10000,00";"0,00";"0,00";"694714,44"
"2025/01";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160163";"COMANDO DA 8 REGIAO MILITAR/8 DE";"00001";"TESOURO NACIONAL";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0004";"MANUTENCAO GERAL";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"10515,95";"0,00";"0,00";"0,00";"0,00";"1718,53"
"2025/01";"-1";"Sem informação";"-3";"";"-3";"Inválido";"00001";"TESOURO NACIONAL";"52131";"COMANDO DA MARINHA";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"6112";"DEFESA NACIONAL";"212O";"MOVIMENTACAO DE MILITARES";"0000";"MOVIMENTACAO DE MILITARES";"00";"Sem informação";"";"";"212O0001";"MOVIMENTACAO DE MILITARES       - NACIONAL";"0001";"MOVIMENTACAO DE MILITARES       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"-172851,47";"0,00";"0,00"
"2025/01";"41000";"Ministério das Comunicações";"41000";"Ministério das Comunicações - Unidades com vínculo direto";"410004";"COORDENACAO-GERAL GESTAO DE PESSOAS";"00001";"TESOURO NACIONAL";"41101";"MINISTERIO DAS COMUNICACOES";"24";"Comunicações";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0000";"ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Físic";"90";"Aplicações Diretas";"60000,00";"47717,86";"0,00";"0,00";"0,00";"54068,25"
"2025/01";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"783810";"CENTRO DE INTENDENCIA DA MARINHA EM NATAL";"00001";"TESOURO NACIONAL";"52101";"MINISTERIO DA DEFESA";"05";"Defesa nacional";"812";"Desporto comunitário";"6111";"COOPERACAO DA DEFESA PARA O DESENVOLVIMENTO NACIONAL";"20IG";"APOIO AO PROGRAMA FORCAS NO ESPORTE (PROFESP) E PROJETO JOAO DO PULO (PJP)";"0000";"APOIO AO PROGRAMA FORCAS NO ESPORTE (PROFESP) E PROJETO JOAO DO PULO (PJP)";"00";"Sem informação";"RN";"";"20IG0024";"APOIO AO PROGRAMA FORCAS NO ESPORTE ( - NO ESTADO DO RIO GRA";"0024";"APOIO AO PROGRAMA FORCAS NO ESPORTE ( - NO ES";"-1";"Sem informação";"202439940012";"GENERAL GIRAO / EMENDA 12";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"0,00";"0,00";"1364,16"
"2025/01";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160016";"COMANDO DO COMANDO MILITAR DA AMAZONIA";"00001";"TESOURO NACIONAL";"14101";"TRIBUNAL SUPERIOR ELEITORAL";"02";"Judiciária";"061";"Ação judiciária";"0033";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER JUDICIARIO";"4269";"PLEITOS ELEITORAIS";"0000";"PLEITOS ELEITORAIS - DESPESAS DIVERSAS";"00";"Sem informação";"";"";"42690001";"PLEITOS ELEITORAIS          - NACIONAL";"0001";"PLEITOS ELEITORAIS          - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"0,00";"0,00";"5653,79"
"2025/01";"26000";"Ministério da Educação";"26427";"Instituto Federal de Educação, Ciência e Tecnologia da Bahia";"158588";"INST. FED. DA BAHIA/CAMPUS JEQUIE";"26427";"INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA";"26427";"INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação";"BA";"";"20RL0029";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DA BAHIA";"0029";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"90";"Aplicações Diretas";"15000,00";"0,00";"0,00";"0,00";"0,00";"0,00"
